Book,Chapter,Verse,Content
예레미야,51,50,여호와 바벨론 보복 멈추다 걸어가다 멀다 여호와 예루살렘 마음 두르다
예레미야,51,51,외국인 여호와 거룩하다 성전 들어가다 책망 들다 수치 당하다 모욕 얼굴 덮다
예레미야,51,52,보라 우상 부상 들이다 한숨 지다 여호와 말씀
예레미야,51,53,바벨론 하늘 솟아오르다 하자 높다 피난처 요새 삼다 멸망 자가 내게로 여호와 말씀
예레미야,51,54,바벨론 황폐 하리 바벨론 부르짖다 소리 들리다 갈대 크다 파멸 소리 들리다
예레미야,51,55,여호와 바벨론 황폐 하사 크다 소리 끊다 심다 원수 많다 파도 나우 물결 요란하다 소리 내다
예레미야,51,56,멸망 자가 바벨론 이르렀음 사들이다 사로잡히다 꺾다 이도 여호와 보복 하나님 보응
예레미야,51,57,여호와 일컫다 말씀 고관 지혜 도백 태수 용다 들다 취하 하리 영원하다 잠들다 깨어나다 하리
예레미야,51,58,여호와 말씀 바벨론 성벽 훼파되겠 높다 백성 수고 헛될 민족 수고 불타다 쇠잔 하리
예레미야,51,59,예레미야 바벨론 예언 전하 유다 시드기야 말다 손자 리야 아들 라야 바벨론 갈다 선지자 예레미야 말씀 명령 라야 병참 가다
예레미야,51,60,예레미야 바벨론 닥치다 모든 재난 바벨론 대하 기록 모든 말씀 기록
예레미야,51,61,라야 바벨론 삼가다 모든 말씀 읽다
예레미야,51,62,여호와 대하 말씀 기르다 멸하 짐승 거기 영원하다 폐허 하라 하니
예레미야,51,63,읽다 다한 매다 브라 던지다
예레미야,51,64,바벨론 재난 몰락하다 일어서다 하리 폐하 리라 하라 하니 예레미야 끝나다
예레미야,52,1,시드기야 배반 죽음 왕하 시드기야 왕위 나이 이십일 세라 예루살렘 십일 다스리다 어머니 이름 달이 나인 예레미야 따다
예레미야,52,2,여호야김 모든 행위 본받다 여호와 지라
예레미야,52,3,여호와 예루살렘 유다 진노 쫓아내다 이르렀더
예레미야,52,4,시드기야 구년 바벨론 느부갓네살 모든 군대 느리다 예루살렘 치르다 올라오다 대하 주위 토성 쌓다
예레미야,52,5,시드기야 포위 되어다
예레미야,52,6,넷째 구일 기근 심하다 백성 양식 떨어지다
예레미야,52,7,성벽 파괴 모든 군사 밤중 나가다 성벽 사이 동산 곁문 도망 갈대 아인 싸다 라바 가다
예레미야,52,8,갈대 군대 쫓다 가다 여리고 평지 시드기야 따르다 잡다 모든 군대 떠나다 흩어지다
예레미야,52,9,사로자다 리블라 바벨론 가다 시드기야 심문
예레미야,52,10,바벨론 시드기야 아들 리블라 유다 모든 고관
예레미야,52,11,시드기야 빼다 놋사슬 결박 바벨론 바벨론 가다 죽다 가두다
예레미야,52,12,여호와 성전 헐다 왕하 바벨론 느부갓네살 바벨론 어전 사령관 부사 예루살렘
예레미야,52,13,여호와 성전 왕궁 사르 예루살렘 모든 고관 사르다
예레미야,52,14,사령관 따르다 갈대 모든 군대 예루살렘 사면 성벽 헐다
예레미야,52,15,사령관 부사 백성 가난하다 남아 백성 바벨론 항복 무리 남다 자르다 사로자다 가다
예레미야,52,16,가난하다 백성은 남기다 두다 포도 관리 농부가
예레미야,52,17,갈대 여호와 성전 놋기둥 받침 여호와 성전 놋대야 깨뜨리다 바벨론 가져가다
예레미야,52,18,가마 부삽 집게 주발 숟가락 섬기다 쓰다 모든 놋그릇 가져가다
예레미야,52,19,사령관 화로 주발 촛대 숟가락 바리 만들다 물건 만들다 물건 가져가다
예레미야,52,20,솔로몬 여호와 성전 만들다 기둥 바다 받침 모든 기구 무게 헤아리다
예레미야,52,21,기둥 기둥 높이 십팔 규빗 둘레 십이 규빗 속이다 비다 두께 손가락 두께
예레미야,52,22,기둥 놋머리 높이 규빗 머리 사면 돌아가다 꾸미다 망사 석류 기둥 이렇다 모든 석류
예레미야,52,23,사면 석류 개요 기둥 둘린 그물 석류 개다
예레미야,52,24,유다 백성 바벨론 사로잡히다 가다 왕하 사령관 대제사장 라야 부제 사장 스바냐 성전 문지기 사로자다
예레미야,52,25,사로자다 군사 느리다 지휘 사람과 만난 내시 명과 군인 감독 지휘 기관 만난 평민 육십
예레미야,52,26,사령관 부사 사로자다 립나 바벨론 나아가다
예레미야,52,27,바벨론 립나 치다 죽이다 유다 사로잡히다 본국 떠나다
예레미야,52,28,느부갓네살 사로자다 백성은 이러하다 유다인 삼천이십삼
예레미야,52,29,느부갓네살 예루살렘 사로자다 자가 팔백삼십이
예레미야,52,30,느부갓네살 사령관 부사 사로자다 유다 칠백사십오 총수 사천육백
예레미야,52,31,유다 여호야긴 사로잡히다 지다 삼십칠 바벨론 에윌므로닥 즉위 원년 스물 유다 여호야긴 머리 들다 주다 감옥 풀다 주다
예레미야,52,32,친절하다 자리 바벨론 자리 높이
예레미야,52,33,죄수 의복 입히다 평생 항상 먹다
예레미야,52,34,쓸다 바벨론 받다 정량 죽다 종신 받다
예레미야애가,1,1,예루살렘 슬픔 슬프다 많다 그리다 적막하다 앉다 크다 자가 과부 되어다 공주 자가 강제 노동 자가 되어다
예레미야애가,1,2,울다 눈물 흐름 사랑 위로 자가 친구 배반 원수 되어다
예레미야애가,1,3,유다 환난 많다 고난 가운데 사로잡히다 가다 가운데 거주 쉬다 얻지 핍박하다 모든 궁지 뒤따르다 잡다
예레미야애가,1,4,시온 도로 슬프다 절기 지키다 나아가다 모든 성문 적막하다 제사장 탄식 처녀 근심 시온 곤고 받다
예레미야애가,1,5,대적 머리 원수 형통 많다 여호와 곤고 어리다 자녀 대적 사로잡히다
예레미야애가,1,6,시온 모든 영광 떠나가다 모든 지도자 찾다 사슴 쫓다 힘없다 달아나다
예레미야애가,1,7,예루살렘 환난 유리하다 고통 당하다 옛날 모든 즐거움 기억 백성 대적 넘어지다 돕다 자가 대적 멸망 비웃다
예레미야애가,1,8,예루살렘 크게 범죄 거리 되어다 영광 돌리다 모든 벗다 업신여김 탄식 물르다
예레미야애가,1,9,더럽다 옷깃 묻다 낮아지다 위로 자가 여호와 원수 스스로 크다 오니 환난 감찰 소서
예레미야애가,1,10,대적 펴다 모든 보물 빼앗다 이방인 막다 주의 들어오다 명령 들어가다 예루살렘
예레미야애가,1,11,모든 백성 생명 보물 먹다 바꾸다 탄식 양식 비천하다 여호와 나르다 돌보다 오다
예레미야애가,1,12,지나가다 모든 관계 고통 고통 여호와 진노 나르다 괴롭다
예레미야애가,1,13,높다 골수 보내다 이기 그물 치사 나로 물르다 종일 나르다 피곤하다 황폐
예레미야애가,1,14,죄악 멍에 묶다 얽다 리사 피곤하다 감당 자의 나르다 넘기다
예레미야애가,1,15,영토 모든 용다 들다 여기다 모으다 청년 수심 처녀 유다 술틀 밟다
예레미야애가,1,16,울다 눈물 흘러내리다 나르다 위로 생명 회복 자가 멀리 떠나다 원수 이기다 자녀 외롭다
예레미야애가,1,17,시온 피다 위로 자가 여호와 야곱 사방 명령 야곱 대적 예루살렘 가운데 불결하다 자가 되어다
예레미야애가,1,18,여호와 로우 시도 명령 거역 모든 백성 듣다 고통 처녀 청년 사로잡히다 가다
예레미야애가,1,19,사랑 부르다 나르다 속이다 제사장 장로 목숨 회복 양식 가운데 기절
예레미야애가,1,20,여호와 오다 환난 당하다 태우다 마음 상하 오니 반역 심하다 크다 아들 빼앗다 가다 죽음
예레미야애가,1,21,탄식 들다 나르다 위로 자가 모든 원수 재난 당하다 듣다 기쁘다 선포 나오다 하소
예레미야애가,1,22,모든 가지 오다 모든 죄악 내다 하옵다 탄식 많다 마음 병들다
예레미야애가,2,1,예루살렘 여호와 진노 슬프다 그리다 진노 하사 시온 구름 덮다 이스라엘 아름답다 하늘 던지다 진노 발판 기억
예레미야애가,2,2,야곱 모든 거처 삼키다 긍휼 놓다 유다 견고하다 성채 허물 엎으시 나라 지도자
예레미야애가,2,3,맹렬하다 진노 이스라엘 모든 자르다 원수 오른손 거두다 들이다 맹렬하다 사방 사르다 야곱 사르다
예레미야애가,2,4,원수 당기다 대적 오른손 들다 서서 들다 아름답다 모든 죽이다 시온 장막 쏟다
예레미야애가,2,5,원수 되어다 이스라엘 삼키다 모든 궁궐 삼키다 견고하다 무너 뜨다 리사 유다 근심 애통 더하다
예레미야애가,2,6,초막 동산 헐다 버리다 절기 여호와 시온 절기 안식일 잊어버리다 진노 하사 제사장 멸시
예레미야애가,2,7,여호와 제단 버리다 미워하다 궁전 성벽 원수 넘기다 여호와 떠들다 기르다 절기
예레미야애가,2,8,여호와 시온 성벽 헐다 결심 무너 뜨다 거두다 성벽 성곽 통곡
예레미야애가,2,9,성문 묻히다 빗장 부서지다 파괴 지도자 율법 이방 가운데 성의 선지자 여호와 묵시 받다
예레미야애가,2,10,시온 장로 앉다 잠잠하다 티끌 머리 덮다 쓰다 굵다 허리 두르다 예루살렘 처녀 머리 숙이다
예레미야애가,2,11,눈물 상하 창자 끊어지다 간이 쏟아지다 백성 망하다 어리다 자녀 먹다 길거리 기절
예레미야애가,2,12,길거리 상한 기절 어머니 떠나다 어머니 기르다 곡식 포도주
예레미야애가,2,13,예루살렘 증거 비유 처녀 시온 비교 위로 파괴 바다 크다 고치다 소냐
예레미야애가,2,14,선지자 대하 헛되 어리석다 묵시 죄악 드러내다 사로잡히다 돌이키다 거짓 경고 미혹
예레미야애가,2,15,모든 지나가다 박다 예루살렘 비웃다 머리 흔들다 온전 영광 모든 세상 기쁨 일컫다
예레미야애가,2,16,모든 원수 벌리다 비웃다 갈다 삼키다 바라다 얻다
예레미야애가,2,17,여호와 옛날 명령 말씀 이루다 긍휼 무너 뜨다 리사 원수 즐겁다 적자 높이 들리다
예레미야애가,2,18,마음 부르짖다 기르다 시온 성벽 밤낮 눈물 흘리다 스스로 눈동자 말다
예레미야애가,2,19,초저녁 일어나다 부르짖다 마음 주의 얼굴 쏟다 어귀 주다 기진 어리다 자녀 생명 들다
예레미야애가,2,20,여호와 오다 여인 열매 낳다 먹다 제사장 선지자 주의 죽이다 당하 오리 끄다
예레미야애가,2,21,늙은이 젊은이 바닥 드럽다 사오다 처녀 청년 쓰러지다 주의 진노 죽이다 긍휼 도륙
예레미야애가,2,22,두렵다 사방 부르다 시기 절기 무리 부르다 여호와 진노 피하 거나 남다 자가 낳다 기르다 원수
예레미야애가,3,1,진노 회개 소망 여호와 분노 고난 당한 자다 나로
예레미야애가,3,2,나르다 이끌다 어둠 걸어가다 걸어가다
예레미야애가,3,3,종일 들다 나르다 치다
예레미야애가,3,4,가죽 꺾다
예레미야애가,3,5,고통 수고 쌓다 나르다 울다
예레미야애가,3,6,나르다 어둠 기르다 죽다 지다
예레미야애가,3,7,나르다 둘러싸다 나가다 사슬 무겁다
예레미야애가,3,8,부르짖다 도움 기도 물리다
예레미야애가,3,9,다듬다 쌓다 길들다 막다 길들다
예레미야애가,3,10,내다 대하 엎드리다 기다리다 은밀 사자
예레미야애가,3,11,길들다 치우치다 찢다 나르다 적막하다
예레미야애가,3,12,당기다 나르다 화살 과녁 삼다
예레미야애가,3,13,화살 화살 허리 맞추다
예레미야애가,3,14,모든 백성 조롱 거리 종일 노랫거리 되어다
예레미야애가,3,15,나르다 쓸다 불리다 취하
예레미야애가,3,16,조약돌 꺾다 나르다 덮다
예레미야애가,3,17,심령 평강 멀리 떠나다 내다 버리다
예레미야애가,3,18,스스로 기르다 여호와 소망 끊어지다
예레미야애가,3,19,고초 재난 담즙 하소
예레미야애가,3,20,마음 기억 낙심
예레미야애가,3,21,마음 담다 두다 소망 되어다 사오다
예레미야애가,3,22,여호와 인자 긍휼 무궁 진멸
예레미야애가,3,23,아침 로우 주의 성실하다 크시 도소
예레미야애가,3,24,심령 기르다 여호와 기업 바라다
예레미야애가,3,25,기다리다 영혼 여호와 선하 시도
예레미야애가,3,26,여호와 구원 바라다 잠잠하다 기다림 좋다
예레미야애가,3,27,젊다 멍에 메다 좋다
예레미야애가,3,28,앉다 잠잠하다 메우다
예레미야애가,3,29,그대 티끌 대다 소망
예레미야애가,3,30,치다 돌리다 대다 치욕 불리다
예레미야애가,3,31,영원하다 버리다 것임
예레미야애가,3,32,근심 풍부하다 인자하다 따르다 긍휼 여기다 것임
예레미야애가,3,33,인생 고생 근심 심다 본심
예레미야애가,3,34,세상 모든 갇히다 밟다
예레미야애가,3,35,지존 얼굴 재판
예레미야애가,3,36,송사 억울하다 기쁘다
예레미야애가,3,37,주의 명령 이루다
예레미야애가,3,38,지존 나오다
예레미야애가,3,39,받다 원망하다
예레미야애가,3,40,스스로 행위 조사 여호와 돌아가다
예레미야애가,3,41,마음 아우르다 하늘 계시다 하나님 들다
예레미야애가,3,42,범죄 반역 사하다
예레미야애가,3,43,진노 가리다 추격 긍휼 베풀다
예레미야애가,3,44,구름 가리사 기도 상달
예레미야애가,3,45,나라 가운데 쓰레기 폐물 삼다
예레미야애가,3,46,모든 원수 크게 벌리다
예레미야애가,3,47,두려움 함정 파멸 멸망
예레미야애가,3,48,백성 파멸 눈물 시내 흐르다
예레미야애가,3,49,흐르다 눈물 그치다
예레미야애가,3,50,여호와 하늘 살피다 돌아보다
예레미야애가,3,51,모든 여자 심령 상하
예레미야애가,3,52,원수 이유 나르다 사냥
예레미야애가,3,53,생명 끊다 나르다 구덩이 넣다 던지다
예레미야애가,3,54,물이 머리 위로 넘치다 스스로 기르다 멸절 되어다
